BARCODE,BARCODE ADDED,BARCODE PRINTED,ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,PRICE AFTER TAX,TAX NAME,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP,PIECE COUNT
,,,MCC ROSTI ROUNDS 1.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,241.96,242.08,12,29.0352,,350,0,,,,,,450.00,12
,,,MCC ROSTI ROUNDS 1.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,256.15,256.27,12,30.738,,350,0,,,,,,450.00,12
,,,MCC SAVORY WEDGES 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,412.1,412.22,12,49.452,,500,0,,,,,,560.00,12
,,,MCC SAVOURY WEDGES 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,394.65,394.77,12,47.358,,500,0,,,,,,560.00,12
,,,MCC SMILES 1.25 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,226.16,226.28,12,27.1392,,226.16,0,,,,,,226.16,12
,,,MCC SMILES 1.25 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,231.84,231.96,12,27.8208,,275.38,0,,,,,,326.11,12
,,,MCC SMILES 1.25 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,226.18,226.3,12,27.1416,,360,0,,,,,,400.00,12
,,,MCC SMILES 1.25 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,231.84,231.96,12,27.8208,,390,0,,,,,,430.00,12
,,,MCC SMILES 1.25 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,240.76,240.88,12,28.8912,,390,0,,,,,,430.00,12
,,,MCC SMILES 1.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,272.32,272.44,12,32.6784,,380,0,,,,,,450.00,12
,,,MCC SMILES 1.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,278.89,279.01,12,33.4668,,380,0,,,,,,450.00,12
,,,MCC SMILES 1.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,282.62,282.74,12,33.9144,,380,0,,,,,,450.00,12
,,,MCC SMILES 415 GM,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,82.58,82.7,12,9.9096,,82.58,0,,,,,,82.58,12
,,,MCC SMILES 415 GM,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,75.79,75.91,12,9.0948,,125,0,,,,,,140.00,12
,,,MCC SMILES 750 GM,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,154.6,154.72,12,18.552,,240,0,,,,,,265.00,12
,,,MCC SMILES 750 GM,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,145.67,145.79,12,17.4804,,166.24,0,,,,,,184.71,12
,,,MCC SMILES 750 GM,FROZEN FOOD(VEG),,16010000,PAC,20,MCCAIN,,148.21,148.33,12,17.7852,,148.21,0,,,,,,148.21,12
,,,MCC SUPER VEG BURGER PATTY 1.2 KG,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,195.85,195.97,12,23.502,,280,0,,,,,,400.00,12
,,,MCC SUPER WEDGES 400 GM,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,86.08,86.2,12,10.3296,,140,0,,,,,,155.00,12
,,,MCC SURE CRISP COATED FRIES 9 MM 3 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,475.89,476.01,12,57.1068,,650,0,,,,,,750.00,12
,,,MCC V CRISPERS 2 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,345.53,345.65,12,41.4636,,500,0,,,,,,550.00,12
,,,MCC VEGGIE BURGER PATTY 360 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,78.39,78.51,12,9.4068,,130,0,,,,,,144.00,12
,,,MCC VEGGIE BURGER PATTY 360 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,87.05,87.17,12,10.446,,105.3,0,,,,,,117.00,12
,,,MCC VEGGIE FINGER 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,184.75,184.87,12,22.17,,300,0,,,,,,400.00,12
,,,MCC VEGGIE FINGER 1 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,186,186.12,12,22.32,,186,0,,,,,,400.00,12
,,,MCC VEGGIE FINGER 400 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,74.32,74.44,12,8.9184,,90.81,0,,,,,,99.89,12
,,,MCC VEGGIE NUGGETS 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,220.55,220.67,12,26.466,,300,0,,,,,,400.00,12
,,,MCC. FRENCH FRIES 9 MM 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,267.85,267.97,12,32.142,,350,0,,,,,,650.00,12
,,,MCC. FRENCH FRIES REG 2.5 KG 6 MM,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,267.85,267.97,12,32.142,,350,0,,,,,,500.00,12
,,,MEHRAN BADAM KHEER MIX,AMBIENT,,19049000,PAC,20,MEHRAN,,88.98,89.16,18,16.0164,,130,0,,,,,,140.00,12
,,,MEHRAN BIRYANI MASALA 65 GM,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN BOMBAY BIRYANI MASALA 65 GM,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN BOMBAY DAL GOSHT MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN CHAPLI KEBAB MASALA 50 GM,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN CHICKEN ANGARA MASALA 50 GM,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN CHICKEN BROAST FRY 125 GM,AMBIENT,,09109100,PAC,20,MEHRAN,,95.24,95.29,5,4.762,,115,0,,,,,,125.00,12
,,,MEHRAN CHICKEN MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,63.81,0,,,,,,63.81,12
,,,MEHRAN CHICKEN TIKKA BIRYANI MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN CHICKEN TIKKA MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN CHICKEN WHITE QORMA MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN HALEEM DANEDAR,AMBIENT,,09109100,PAC,20,MEHRAN,,133.33,133.38,5,6.6665,,170,0,,,,,,180.00,12
,,,MEHRAN HALEEM MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN HYDERABADI BIRYANI MASALA 50 GM,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN KHEER MIX,AMBIENT,,19049000,PAC,20,MEHRAN,,88.98,89.16,18,16.0164,,130,0,,,,,,140.00,12
,,,MEHRAN MALEY CHICKEN BIRYANI,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN MEAT MASALA 100 GM,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN MUTTON BIRYANI MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN NIHARI MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN PISTACHIO KHEER MIX,AMBIENT,,19049000,PAC,20,MEHRAN,,88.98,89.16,18,16.0164,,130,0,,,,,,140.00,12
,,,MEHRAN PULLAO BIRYANI MASALA 50 GM,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN PUNJABI YAKHNI PULLAO MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN QEEMA MASALA 50 GM,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN QORMA MASALA 50 GM,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN SHAMI KABAB MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN SHEER KHURMA MIX,AMBIENT,,19049000,PAC,20,MEHRAN,,88.98,89.16,18,16.0164,,130,0,,,,,,140.00,12
,,,MEHRAN SINDHI BIRYANI MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN TANDOORI MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,70,0,,,,,,90.00,12
,,,MEHRAN WHITE BIRYANI MASALA,AMBIENT,,09109100,PAC,20,MEHRAN,,63.81,63.86,5,3.1905,,80,0,,,,,,90.00,12
,,,MEHRAN ZAFRAN KHEER MIX,AMBIENT,,19049000,PAC,20,MEHRAN,,88.98,89.16,18,16.0164,,130,0,,,,,,140.00,12
,,,"HAL MIX VEG PARATHA 7"" 560 GM",FROZEN FOOD(VEG),,19059090,PAC,20,HALDIRAM,,115,115.18,18,20.7,,130,0,,,,,,150.00,12
,,,MM CHEESE BLOCK 1 KG,GENERAL,,04063000,PAC,20,MILKY MIST,,397.32,397.44,12,47.6784,,480,0,,,,,,580.00,12
,,,MM CHEESE BLOCK 1 KG,GENERAL,,04063000,PAC,20,MILKY MIST,,401.79,401.91,12,48.2148,,480,0,,,,,,580.00,12
,,,MM CHEESE BLOCK 1 KG,GENERAL,,04063000,PAC,20,MILKY MIST,,392.86,392.98,12,47.1432,,480,0,,,,,,599.00,12
,,,MM CHEESE CUBE 200 GM,GENERAL,,04063000,PAC,20,MILKY MIST,,82.72,82.84,12,9.9264,,120,0,,,,,,160.00,12
,,,MM CHEESE SLICE 0.765 GM,GENERAL,,04063000,PAC,20,MILKY MIST,,308.04,308.16,12,36.9648,,410,0,,,,,,510.00,12
,,,MM CHEESE SLICE 200 GM,GENERAL,,04063000,PAC,20,MILKY MIST,,75.13,75.25,12,9.0156,,100,0,,,,,,170.00,12
,,,MM CHEESE SLICE 200 GM,GENERAL,,04063000,PAC,20,MILKY MIST,,68.31,68.43,12,8.1972,,100,0,,,,,,170.00,12
,,,MM CHEESE SLICE 200 GM,GENERAL,,0463000,PAC,20,MILKY MIST,,136.61,136.73,12,16.3932,,100,0,,,,,,170.00,12
,,,MM CHEESE SLICE 765 GM,GENERAL,,04063000,PAC,20,MILKY MIST,,303.57,303.69,12,36.4284,,410,0,,,,,,510.00,12
,,,MM CHEESE SLICE 765 GM,GENERAL,,04063000,PAC,20,MILKY MIST,,312.5,312.62,12,37.5,,410,0,,,,,,510.00,12
,,,MM DARK CHOCOLATE 80 GM,GENERAL,,18061000,PAC,20,MILKY MIST,,83.9,84.08,18,15.102,,55,0,,,,,,110.00,12
,,,MM DARK DELIGHT 13 GM,GENERAL,,18061000,PAC,20,MILKY MIST,,152.54,152.72,18,27.4572,,100,0,,,,,,200.00,12
,,,MM FILLER CHEESE 500 GM,GENERAL,,04063000,PAC,20,MILKY MIST,,147.32,147.44,12,17.6784,,200,0,,,,,,260.00,12
,,,MM GHEE 1L(PILLOW POUCH),AMBIENT,,04059020,PAC,20,MILKY MIST,,491.07,491.19,12,58.9284,,590,0,,,,,,749.00,12
,,,MM GHEE 1L(PILLOW POUCH),AMBIENT,,04059020,PAC,20,MILKY MIST,,468.75,468.87,12,56.25,,590,0,,,,,,729.00,12
,,,MM GHEE 1L(PILLOW POUCH),AMBIENT,,04059020,PAC,20,MILKY MIST,,477.68,477.8,12,57.3216,,590,0,,,,,,729.00,12
,,,MM GHEE 1LTR(PET JAR),AMBIENT,,04059020,PAC,20,MILKY MIST,,508.93,509.05,12,61.0716,,680,0,,,,,,759.00,12
,,,MM GHEE 200 ML (PET JAR),AMBIENT,,04059020,PAC,20,MILKY MIST,,107.14,107.26,12,12.8568,,130,0,,,,,,159.00,12
,,,MM GHEE 500 ML(PILLOW POUCH),AMBIENT,,04059020,PAC,20,MILKY MIST,,241.07,241.19,12,28.9284,,330,0,,,,,,365.00,12
,,,MM GHEE 500 ML(PILLOW POUCH),AMBIENT,,04059020,PAC,20,MILKY MIST,,267.86,267.98,12,32.1432,,340,0,,,,,,375.00,12
,,,MM GREEK YOGHURT 100 GM,GENERAL,,04039090,PAC,20,MILKY MIST,,30.48,30.53,5,1.524,,30,0,,,,,,40.00,12
,,,MM GREEK YOGHURT 100 GM,GENERAL,,04039090,PAC,20,MILKY MIST,,32.38,32.43,5,1.619,,30,0,,,,,,40.00,12
,,,MM GREEK YOGHURT 700 GM,GENERAL,,04039090,PAC,20,MILKY MIST,,182.14,182.19,5,9.107,,200,0,,,,,,225.00,12
,,,MM GREEK YOGHURT HONEY AND FIG-100 GM,GENERAL,,04039090,PAC,20,MILKY MIST,,32.38,32.43,5,1.619,,40,0,,,,,,40.00,12
,,,MM MISHTI DOI 100 GM,GENERAL,,04039090,PAC,20,MILKY MIST,,23.81,23.86,5,1.1905,,35,0,,,,,,35.00,12
,,,MM MISHTI DOI 200 GM,GENERAL,,04039090,PAC,20,MILKY MIST,,38.1,38.15,5,1.905,,50,0,,,,,,55.00,12
,,,MM MOZARELLA DICED 200 GM,GENERAL,,04061010,PAC,20,MILKY MIST,,75.13,75.25,12,9.0156,,100,0,,,,,,160.00,12
,,,MM MOZZARELLA DICED 1 KG,GENERAL,,04061010,PAC,20,MILKY MIST,,383.93,384.05,12,46.0716,,500,0,,,,,,645.00,12
,,,MM MOZZARELLA DICED 1 KG,GENERAL,,04061010,PAC,20,MILKY MIST,,392.86,392.98,12,47.1432,,500,0,,,,,,595.00,12
,,,MM MOZZARELLA DICED 1 KG,GENERAL,,04061010,PAC,20,MILKY MIST,,388.39,388.51,12,46.6068,,500,0,,,,,,645.00,12
,,,MM MOZZARELLA DICED 200 GM,GENERAL,,04061010,PAC,20,MILKY MIST,,80.36,80.48,12,9.6432,,99,0,,,,,,160.00,12
,,,MM MOZZARELLA DICED 200 GM,GENERAL,,04061010,PAC,20,MILKY MIST,,107.14,107.26,12,12.8568,,120,0,,,,,,160.00,12
,,,MM PIZZA CHEESE BLOCK 200 GM,GENERAL,,04063000,PAC,20,MILKY MIST,,82.72,82.84,12,9.9264,,110,0,,,,,,140.00,12
,,,MM SET CURD 1 KG,GENERAL,,04031000,PAC,20,MILKY MIST,,82.99,83.04,5,4.1495,,99,0,,,,,,130.00,12
,,,MM SET CURD 1 KG,GENERAL,,04031000,PAC,20,MILKY MIST,,84.86,84.91,5,4.243,,100,0,,,,,,130.00,12
,,,MM SET CURD 1 KG BUCKET,GENERAL,,04031000,PAC,20,MILKY MIST,,85.71,85.76,5,4.2855,,100,0,,,,,,120.00,12
,,,MM SET CURD 400 GM,GENERAL,,040631000,PAC,20,MILKY MIST,,54.48,54.53,5,2.724,,65,0,,,,,,65.00,12
,,,MM SET CURD 400 GM,GENERAL,,04031000,PAC,20,MILKY MIST,,50.29,50.34,5,2.5145,,60,0,,,,,,60.00,12
,,,MM SET CURD BUCKET 1 KG,GENERAL,,04031000,PAC,20,MILKY MIST,,90.48,90.53,5,4.524,,100,0,,,,,,120.00,12
,,,MM SHRIKHAND BADAM PISTA 400 GM,GENERAL,,04039090,PAC,20,MILKY MIST,,80.14,80.14,0,0,,100,0,,,,,,135.00,12
,,,MM SHRIKHAND ELLACHI 400 GM,GENERAL,,04039090,PAC,20,MILKY MIST,,80.14,80.19,5,4.007,,99,0,,,,,,145.00,12
,,,MM SKYR HIGH PROTEIN PLAIN YOGHURT 100 GM,GENERAL,,04039090,PAC,20,MILKY MIST,,48.57,48.62,5,2.4285,,60,0,,,,,,60.00,12
,,,MM SOFT CHEESE BLOCK 1 KG,GENERAL,,04063000,PAC,20,MILKY MIST,,392.86,392.98,12,47.1432,,480,0,,,,,,580.00,12
,,,MM SWEETEND CONDENSED MILK 395 GM,AMBIENT,,04029920,BTL,20,MILKY MIST,,98.21,98.33,12,11.7852,,130,0,,,,,,145.00,12
,,,MM SWEETEND CONDENSED MILK 395 GM,AMBIENT,,04029920,BTL,20,MILKY MIST,,110.04,110.16,12,13.2048,,130,0,,,,,,145.00,12
,,,MM SWEETEND CONDENSED MILK 395 GM,AMBIENT,,04029920,BTL,20,MILKY MIST,,75.13,75.25,12,9.0156,,130,0,,,,,,145.00,12
,,,MM TABLE BUTTER 100 GM,GENERAL,,04051000,PAC ,20,MILKY MIST,,44.2,44.32,12,5.304,,55,0,,,,,,68.00,12
,,,MM TABLE BUTTER 500 GM,GENERAL,,04051000,PAC,20,MILKY MIST,,222.77,222.89,12,26.7324,,260,0,,,,,,330.00,12
,,,MM TABLE BUTTER 500 GM,GENERAL,,04051000,PAC,20,MILKY MIST,,232.14,232.26,12,27.8568,,270,0,,,,,,355.00,12
,,,MM UHT BUTTERSCOTCH MILKSHAKE 220 ML,GENERAL,,22029930,PCS,20,MILKY MIST,,26.79,26.91,12,3.2148,,40,0,,,,,,40.00,12
,,,MM UHT BUTTERSCOTCH MILKSHAKE 220 ML,GENERAL,,22029930,PCS,20,MILKY MIST,,25,25.12,12,3,,40,0,,,,,,40.00,12
,,,MM UHT CHOCOLATE MILKSHAKE 220 ML,GENERAL,,22029930,PCS,20,MILKY MIST,,26.79,26.91,12,3.2148,,40,0,,,,,,40.00,12
,,,MM UHT CHOCOLATE MILKSHATE 220 ML,GENERAL,,22029930,PCS,20,MILKY MIST,,25,25.12,12,3,,40,0,,,,,,40.00,12
,,,MM UHT COFFEE MILKSHAKE 220 ML,GENERAL,,22029930,PCS,20,MILKY MIST,,26.79,26.91,12,3.2148,,45,0,,,,,,45.00,12
,,,MM UHT CREAM 1 LTR,GENERAL,,04015000,PCS,20,MILKY MIST,,237.6,237.6,0,0,,240,0,,,,,,270.00,12
,,,MM UHT CREAM 1 LTR,GENERAL,,04015000,PCS,20,MILKY MIST,,195,195,0,0,,240,0,,,,,,270.00,12
,,,MM UHT LASSI BLUEBERRY 200 ML,GENERAL,,04039090,PCS,20,MILKY MIST,,25.71,25.76,5,1.2855,,35,0,,,,,,35.00,12
,,,MM UHT SPICE BUTTER  MILK 200 ML,GENERAL,,04039010,PCS,20,MILKY MIST,,11.43,11.48,5,0.5715,,20,0,,,,,,20.00,12
,,,MM UHT SPICED BUTTER MILK 200 ML,GENERAL,,04039010,PCS,20,MILKY MIST,,12.38,12.43,5,0.619,,20,0,,,,,,20.00,12
,,,MM UHT STRAWBERRY MILKSHAKE,GENERAL,,22029930,PCS,20,MILKY MIST,,25,25.12,12,3,,40,0,,,,,,40.00,12
,,,MM UHT STRAWBERRY MILKSHAKE 220 ML,GENERAL,,22029930,PCS,20,MILKY MIST,,26.79,26.91,12,3.2148,,40,0,,,,,,40.00,12
,,,MM UHT VANILLA MILKSHAKE 220 ML,GENERAL,,22029930,PCS,20,MILKY MIST,,26.79,26.91,12,3.2148,,40,0,,,,,,40.00,12
,,,MM YOGHURT BLUEBERRY 100 GM,GENERAL,,04039090,PCS,20,MILKY MIST,,23.81,23.86,5,1.1905,,30,0,,,,,,30.00,12
,,,MM YOGHURT BLUEBERRY 100 GM,GENERAL,,04039090,PCS,20,MILKY MIST,,24.29,24.34,5,1.2145,,30,0,,,,,,30.00,12
,,,MM YOGHURT MANGO 100 GM,GENERAL,,04039090,PCS,20,MILKY MIST,,24.29,24.34,5,1.2145,,30,0,,,,,,30.00,12
,,,MM YOGHURT MANGO 100 GM,GENERAL,,04039090,PCS,20,MILKY MIST,,23.81,23.86,5,1.1905,,30,0,,,,,,30.00,12
,,,MM YOGHURT STRAWBERRY 100 GM,GENERAL,,04039090,PCS,20,MILKY MIST,,23.81,23.86,5,1.1905,,30,0,,,,,,30.00,12
,,,MM YOGHURT STRAWBERRY 100 GM,GENERAL,,04039090,PCS,20,MILKY MIST,,24.29,24.34,5,1.2145,,30,0,,,,,,30.00,12
,,,MOZZARELLA PIZZA DICED 1 KG,GENERAL,,04063000,PAC,20,MILKY MIST,,360,360.12,12,43.2,,400,0,,,,,,500.00,12
,,,NANDINI GHEE 1 LTR,GENERAL,,04059090,PAC,20,NANDINI,,510,510.12,12,61.2,,550,0,,,,,,630.00,12
,,,NANDINI MOZARELLA CHEESE DICES 1 KG,GENERAL,,04063000,PAC,20,NANDINI,,362,362.12,12,43.44,,410,0,,,,,,445.00,12
,,,NANDINI MOZARELLA CHEESE DICES 1 KG,GENERAL,,04063000,PAC,20,NANDINI,,350,350.12,12,42,,410,0,,,,,,445.00,12
,,,NANDINI PROCESSED CHEESE BLOCK 1 KG,GENERAL,,04063000,PAC,20,NANDINI,,395,395.12,12,47.4,,470,0,,,,,,510.00,12
,,,NEO RED PEPRICA 3 KG,AMBIENT,,20019000,PAC,20,NEO,,334.8,334.92,12,40.176,,400,0,,,,,,650.00,12
,,,NEO SLICE JALAPENO 3 KG,AMBIENT,,20019000,PAC,20,NEO,,232.2,232.32,12,27.864,,290,0,,,,,,400.00,12
,,,OREGANO SPICE SPRINKLER 500 GM,AMBIENT,,21039040,PAC,20,CHEF ART,,230,230.12,12,27.6,,400,0,,,,,,449.00,12
,,,OREGANO SPICE SPRINKLER SACHET 8 GM,AMBIENT,,09109100,PAC,20,CHEF ART,,142.56,142.68,12,17.1072,,180,0,,,,,,250.00,12
,,,OREGANO SPICE SPRINKLER SACHET 8 GM,AMBIENT,,21039040,PAC,20,CHEF ART,,142.86,142.98,12,17.1432,,180,0,,,,,,250.00,12
,,,OREGANO SPICE SPRINKLER SACHET 8 GM,AMBIENT,,21039040,PAC,20,CHEF ART,,145.15,145.27,12,17.418,,180,0,,,,,,250.00,12
,,,HAL PANEER PARATHA 400 GM,FROZEN FOOD(VEG),,21069099,PAC,20,HALDIRAM,,160,160.18,18,28.8,,160,0,,,,,,160.00,12
,,,PANKO BREAD CRUMBS,AMBIENT,,19054000,PAC,20,PANKO,,108,108.05,5,5.4,,140,0,,,,,,243.00,12
,,,PARAS BLEND MOZZARELLA DICE 1 KG,GENERAL,,04069000,PAC,20,PARAS,,379.46,379.58,12,45.5352,,470,0,,,,,,620.00,12
,,,PARAS MOZZARELLA DICE 1 KG,GENERAL,,04069000,PAC,20,PARAS,,366.07,366.19,12,43.9284,,450,0,,,,,,620.00,12
,,,PB ALPHONSO MANGO SYRUP 750 ML,AMBIENT,,20089911,BTL,20,PURE BERYY,,200.89,201.01,12,24.1068,,205,0,,,,,,225.00,12
,,,"PB Alphonso Mango Syrup 750ml	",AMBIENT,,"	20089911
",BTL,20,PURE BERYY,,140.63,140.75,12,16.8756,,200,0,,,,,,225.00,12
,,,PB APPLE FRUIT BUTTERSCOTCH CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,165.18,165.3,12,19.8216,,170,0,,,,,,185.00,12
,,,PB BLACK CURRENT FRUIT CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,165.18,165.3,12,19.8216,,170,0,,,,,,185.00,12
,,,PB BLUE BERRY FRUIT CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,254.46,254.58,12,30.5352,,255,0,,,,,,285.00,12
,,,PB Blue Curacao Syrup 750ml,AMBIENT,,"	20089912
",BTL,20,PURE BERYY,,159.38,159.5,12,19.1256,,230,0,,,,,,255.00,12
,,,PB BLUE CURACCAO SYRUP 750 ML,AMBIENT,,20089912,BTL,20,PURE BERYY,,227.68,227.8,12,27.3216,,230,0,,,,,,255.00,12
,,,"PB Chocolate Sauce 1250gm	",AMBIENT,,18061000,BTL,20,PURE BERYY,,189.83,190.01,18,34.1694,,290,0,,,,,,320.00,12
,,,PB CHOCOLATE SAUCE 250 GM,AMBIENT,,18061000,BTL,20,PURE BERYY,,50.42,50.6,18,9.0756,,80,0,,,,,,90.00,12
,,,"PB Chocolate Sauce 650gm	",AMBIENT,,18061000,BTL,20,PURE BERYY,,97.88,98.06,18,17.6184,,150,0,,,,,,165.00,12
,,,PB FALSA SYRUP 750 ML,AMBIENT,,20089994,BTL,20,PURE BERYY,,109.38,109.5,12,13.1256,,165,0,,,,,,185.00,12
,,,PB FALSA SYRUP 750 ML,AMBIENT,,20089994,BTL,20,PURE BERYY,,156.25,156.37,12,18.75,,160,0,,,,,,175.00,12
,,,PB GINGER & LIME SYRUP 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,200.89,201.01,12,24.1068,,205,0,,,,,,225.00,12
,,,PB GINGER & LIME SYRUP 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,140.63,140.75,12,16.8756,,250,0,,,,,,280.00,12
,,,PB GREEN APPLE FRUIT CRUSH 750 ML,AMBIENT,,20089993,BTL,20,PURE BERYY,,165.18,165.3,12,19.8216,,160,0,,,,,,180.00,12
,,,PB JEERA MASALA SODA SYRUP 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,200.89,201.01,12,24.1068,,200,0,,,,,,225.00,12
,,,PB KALA KHATTA SYRUP 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,151.79,151.91,12,18.2148,,155,0,,,,,,170.00,12
,,,PB Kala Khatta Syrup 750ml,AMBIENT,,20089919,BTL,20,PURE BERYY,,106.25,106.37,12,12.75,,106.25,0,,,,,,106.25,12
,,,PB KESAR SYRUP 750 ML,AMBIENT,,21069011,BTL,20,PURE BERYY,,204.66,204.84,18,36.8388,,204.66,0,,,,,,204.66,12
,,,PB KESAR SYRUP 750 ML,AMBIENT,,21069011,BTL,20,PURE BERYY,,292.37,292.55,18,52.6266,,310,0,,,,,,345.00,12
,,,PB KHUS SYRUP 750 ML,AMBIENT,,21069011,BTL,20,PURE BERYY,,139.83,139.95,12,16.7796,,150,0,,,,,,165.00,12
,,,PB KIWI CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,254.46,254.58,12,30.5352,,255,0,,,,,,285.00,12
,,,PB KOKUM SYRUP 1 LTR,AMBIENT,,20089919,BTL,20,PURE BERYY,,165.18,165.3,12,19.8216,,305.24,0,,,,,,342.24,12
,,,PB Kokum Syrup 1 Ltr,AMBIENT,,20089919,BTL,20,PURE BERYY,,115.63,115.75,12,13.8756,,165,0,,,,,,185.00,12
,,,PB KOKUM SYRUP 500 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,89.29,89.41,12,10.7148,,100,0,,,,,,100.00,12
,,,"PB Kokum Syrup 500ml	",AMBIENT,,20089919,BTL,20,PURE BERYY,,62.5,62.62,12,7.5,,90,0,,,,,,100.00,12
